"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"world","7","0xb50b24","0x10","stl-vector","world.raws.language.word_table[0][30].parts[2]","part_of_speech",""
"world","7","0xb50b34","0x10","stl-vector","world.raws.language.word_table[0][30].parts[3]","part_of_speech",""
"world","7","0xb50b44","0x10","stl-vector","world.raws.language.word_table[0][30].parts[4]","part_of_speech",""
"world","7","0xb50b54","0x10","stl-vector","world.raws.language.word_table[0][30].parts[5]","part_of_speech",""
"world","6","0xb50b64","0x60","static-array","world.raws.language.word_table[0][31].words","world::anon92",""
"world","7","0xb50b64","0x10","stl-vector","world.raws.language.word_table[0][31].words[0]","int32_t",""
"world","7","0xb50b74","0x10","stl-vector","world.raws.language.word_table[0][31].words[1]","int32_t",""
"world","7","0xb50b84","0x10","stl-vector","world.raws.language.word_table[0][31].words[2]","int32_t",""
"world","7","0xb50b94","0x10","stl-vector","world.raws.language.word_table[0][31].words[3]","int32_t",""
"world","7","0xb50ba4","0x10","stl-vector","world.raws.language.word_table[0][31].words[4]","int32_t",""
"world","7","0xb50bb4","0x10","stl-vector","world.raws.language.word_table[0][31].words[5]","int32_t",""
"world","6","0xb50bc4","0x60","static-array","world.raws.language.word_table[0][31].parts","world::anon93",""
"world","7","0xb50bc4","0x10","stl-vector","world.raws.language.word_table[0][31].parts[0]","part_of_speech",""
"world","7","0xb50bd4","0x10","stl-vector","world.raws.language.word_table[0][31].parts[1]","part_of_speech",""
"world","7","0xb50be4","0x10","stl-vector","world.raws.language.word_table[0][31].parts[2]","part_of_speech",""
"world","7","0xb50bf4","0x10","stl-vector","world.raws.language.word_table[0][31].parts[3]","part_of_speech",""
"world","7","0xb50c04","0x10","stl-vector","world.raws.language.word_table[0][31].parts[4]","part_of_speech",""
"world","7","0xb50c14","0x10","stl-vector","world.raws.language.word_table[0][31].parts[5]","part_of_speech",""
"world","6","0xb50c24","0x60","static-array","world.raws.language.word_table[0][32].words","world::anon94",""
"world","7","0xb50c24","0x10","stl-vector","world.raws.language.word_table[0][32].words[0]","int32_t",""
"world","7","0xb50c34","0x10","stl-vector","world.raws.language.word_table[0][32].words[1]","int32_t",""
"world","7","0xb50c44","0x10","stl-vector","world.raws.language.word_table[0][32].words[2]","int32_t",""
"world","7","0xb50c54","0x10","stl-vector","world.raws.language.word_table[0][32].words[3]","int32_t",""
"world","7","0xb50c64","0x10","stl-vector","world.raws.language.word_table[0][32].words[4]","int32_t",""
"world","7","0xb50c74","0x10","stl-vector","world.raws.language.word_table[0][32].words[5]","int32_t",""
"world","6","0xb50c84","0x60","static-array","world.raws.language.word_table[0][32].parts","world::anon95",""
"world","7","0xb50c84","0x10","stl-vector","world.raws.language.word_table[0][32].parts[0]","part_of_speech",""
"world","7","0xb50c94","0x10","stl-vector","world.raws.language.word_table[0][32].parts[1]","part_of_speech",""
"world","7","0xb50ca4","0x10","stl-vector","world.raws.language.word_table[0][32].parts[2]","part_of_speech",""
"world","7","0xb50cb4","0x10","stl-vector","world.raws.language.word_table[0][32].parts[3]","part_of_speech",""
"world","7","0xb50cc4","0x10","stl-vector","world.raws.language.word_table[0][32].parts[4]","part_of_speech",""
"world","7","0xb50cd4","0x10","stl-vector","world.raws.language.word_table[0][32].parts[5]","part_of_speech",""
"world","6","0xb50ce4","0x60","static-array","world.raws.language.word_table[0][33].words","world::anon96",""
"world","7","0xb50ce4","0x10","stl-vector","world.raws.language.word_table[0][33].words[0]","int32_t",""
"world","7","0xb50cf4","0x10","stl-vector","world.raws.language.word_table[0][33].words[1]","int32_t",""
"world","7","0xb50d04","0x10","stl-vector","world.raws.language.word_table[0][33].words[2]","int32_t",""
"world","7","0xb50d14","0x10","stl-vector","world.raws.language.word_table[0][33].words[3]","int32_t",""
"world","7","0xb50d24","0x10","stl-vector","world.raws.language.word_table[0][33].words[4]","int32_t",""
"world","7","0xb50d34","0x10","stl-vector","world.raws.language.word_table[0][33].words[5]","int32_t",""
"world","6","0xb50d44","0x60","static-array","world.raws.language.word_table[0][33].parts","world::anon97",""
"world","7","0xb50d44","0x10","stl-vector","world.raws.language.word_table[0][33].parts[0]","part_of_speech",""
"world","7","0xb50d54","0x10","stl-vector","world.raws.language.word_table[0][33].parts[1]","part_of_speech",""
"world","7","0xb50d64","0x10","stl-vector","world.raws.language.word_table[0][33].parts[2]","part_of_speech",""
"world","7","0xb50d74","0x10","stl-vector","world.raws.language.word_table[0][33].parts[3]","part_of_speech",""
"world","7","0xb50d84","0x10","stl-vector","world.raws.language.word_table[0][33].parts[4]","part_of_speech",""
"world","7","0xb50d94","0x10","stl-vector","world.raws.language.word_table[0][33].parts[5]","part_of_speech",""
"world","6","0xb50da4","0x60","static-array","world.raws.language.word_table[0][34].words","world::anon98",""
"world","7","0xb50da4","0x10","stl-vector","world.raws.language.word_table[0][34].words[0]","int32_t",""
"world","7","0xb50db4","0x10","stl-vector","world.raws.language.word_table[0][34].words[1]","int32_t",""
"world","7","0xb50dc4","0x10","stl-vector","world.raws.language.word_table[0][34].words[2]","int32_t",""
"world","7","0xb50dd4","0x10","stl-vector","world.raws.language.word_table[0][34].words[3]","int32_t",""
"world","7","0xb50de4","0x10","stl-vector","world.raws.language.word_table[0][34].words[4]","int32_t",""
"world","7","0xb50df4","0x10","stl-vector","world.raws.language.word_table[0][34].words[5]","int32_t",""
"world","6","0xb50e04","0x60","static-array","world.raws.language.word_table[0][34].parts","world::anon99",""
"world","7","0xb50e04","0x10","stl-vector","world.raws.language.word_table[0][34].parts[0]","part_of_speech",""
"world","7","0xb50e14","0x10","stl-vector","world.raws.language.word_table[0][34].parts[1]","part_of_speech",""
"world","7","0xb50e24","0x10","stl-vector","world.raws.language.word_table[0][34].parts[2]","part_of_speech",""
"world","7","0xb50e34","0x10","stl-vector","world.raws.language.word_table[0][34].parts[3]","part_of_speech",""
"world","7","0xb50e44","0x10","stl-vector","world.raws.language.word_table[0][34].parts[4]","part_of_speech",""
"world","7","0xb50e54","0x10","stl-vector","world.raws.language.word_table[0][34].parts[5]","part_of_speech",""
"world","6","0xb50e64","0x60","static-array","world.raws.language.word_table[0][35].words","world::anon100",""
"world","7","0xb50e64","0x10","stl-vector","world.raws.language.word_table[0][35].words[0]","int32_t",""
"world","7","0xb50e74","0x10","stl-vector","world.raws.language.word_table[0][35].words[1]","int32_t",""
"world","7","0xb50e84","0x10","stl-vector","world.raws.language.word_table[0][35].words[2]","int32_t",""
"world","7","0xb50e94","0x10","stl-vector","world.raws.language.word_table[0][35].words[3]","int32_t",""
"world","7","0xb50ea4","0x10","stl-vector","world.raws.language.word_table[0][35].words[4]","int32_t",""
"world","7","0xb50eb4","0x10","stl-vector","world.raws.language.word_table[0][35].words[5]","int32_t",""
"world","6","0xb50ec4","0x60","static-array","world.raws.language.word_table[0][35].parts","world::anon101",""
"world","7","0xb50ec4","0x10","stl-vector","world.raws.language.word_table[0][35].parts[0]","part_of_speech",""
"world","7","0xb50ed4","0x10","stl-vector","world.raws.language.word_table[0][35].parts[1]","part_of_speech",""
"world","7","0xb50ee4","0x10","stl-vector","world.raws.language.word_table[0][35].parts[2]","part_of_speech",""
"world","7","0xb50ef4","0x10","stl-vector","world.raws.language.word_table[0][35].parts[3]","part_of_speech",""
"world","7","0xb50f04","0x10","stl-vector","world.raws.language.word_table[0][35].parts[4]","part_of_speech",""
"world","7","0xb50f14","0x10","stl-vector","world.raws.language.word_table[0][35].parts[5]","part_of_speech",""
"world","6","0xb50f24","0x60","static-array","world.raws.language.word_table[0][36].words","world::anon102",""
"world","7","0xb50f24","0x10","stl-vector","world.raws.language.word_table[0][36].words[0]","int32_t",""
"world","7","0xb50f34","0x10","stl-vector","world.raws.language.word_table[0][36].words[1]","int32_t",""
"world","7","0xb50f44","0x10","stl-vector","world.raws.language.word_table[0][36].words[2]","int32_t",""
"world","7","0xb50f54","0x10","stl-vector","world.raws.language.word_table[0][36].words[3]","int32_t",""
"world","7","0xb50f64","0x10","stl-vector","world.raws.language.word_table[0][36].words[4]","int32_t",""
"world","7","0xb50f74","0x10","stl-vector","world.raws.language.word_table[0][36].words[5]","int32_t",""
"world","6","0xb50f84","0x60","static-array","world.raws.language.word_table[0][36].parts","world::anon103",""
"world","7","0xb50f84","0x10","stl-vector","world.raws.language.word_table[0][36].parts[0]","part_of_speech",""
"world","7","0xb50f94","0x10","stl-vector","world.raws.language.word_table[0][36].parts[1]","part_of_speech",""
"world","7","0xb50fa4","0x10","stl-vector","world.raws.language.word_table[0][36].parts[2]","part_of_speech",""
"world","7","0xb50fb4","0x10","stl-vector","world.raws.language.word_table[0][36].parts[3]","part_of_speech",""
"world","7","0xb50fc4","0x10","stl-vector","world.raws.language.word_table[0][36].parts[4]","part_of_speech",""
"world","7","0xb50fd4","0x10","stl-vector","world.raws.language.word_table[0][36].parts[5]","part_of_speech",""
"world","6","0xb50fe4","0x60","static-array","world.raws.language.word_table[0][37].words","world::anon104",""
"world","7","0xb50fe4","0x10","stl-vector","world.raws.language.word_table[0][37].words[0]","int32_t",""
"world","7","0xb50ff4","0x10","stl-vector","world.raws.language.word_table[0][37].words[1]","int32_t",""
"world","7","0xb51004","0x10","stl-vector","world.raws.language.word_table[0][37].words[2]","int32_t",""
"world","7","0xb51014","0x10","stl-vector","world.raws.language.word_table[0][37].words[3]","int32_t",""
"world","7","0xb51024","0x10","stl-vector","world.raws.language.word_table[0][37].words[4]","int32_t",""
"world","7","0xb51034","0x10","stl-vector","world.raws.language.word_table[0][37].words[5]","int32_t",""
"world","6","0xb51044","0x60","static-array","world.raws.language.word_table[0][37].parts","world::anon105",""
"world","7","0xb51044","0x10","stl-vector","world.raws.language.word_table[0][37].parts[0]","part_of_speech",""
"world","7","0xb51054","0x10","stl-vector","world.raws.language.word_table[0][37].parts[1]","part_of_speech",""
"world","7","0xb51064","0x10","stl-vector","world.raws.language.word_table[0][37].parts[2]","part_of_speech",""
"world","7","0xb51074","0x10","stl-vector","world.raws.language.word_table[0][37].parts[3]","part_of_speech",""
"world","7","0xb51084","0x10","stl-vector","world.raws.language.word_table[0][37].parts[4]","part_of_speech",""
"world","7","0xb51094","0x10","stl-vector","world.raws.language.word_table[0][37].parts[5]","part_of_speech",""
"world","4","0xb510a4","0x1c80","static-array","world.raws.language.word_table[1]","world::anon106",""
"world","6","0xb510a4","0x60","static-array","world.raws.language.word_table[1][0].words","world::anon107",""
"world","7","0xb510a4","0x10","stl-vector","world.raws.language.word_table[1][0].words[0]","int32_t",""
"world","7","0xb510b4","0x10","stl-vector","world.raws.language.word_table[1][0].words[1]","int32_t",""
"world","7","0xb510c4","0x10","stl-vector","world.raws.language.word_table[1][0].words[2]","int32_t",""
"world","7","0xb510d4","0x10","stl-vector","world.raws.language.word_table[1][0].words[3]","int32_t",""
"world","7","0xb510e4","0x10","stl-vector","world.raws.language.word_table[1][0].words[4]","int32_t",""
"world","7","0xb510f4","0x10","stl-vector","world.raws.language.word_table[1][0].words[5]","int32_t",""
"world","6","0xb51104","0x60","static-array","world.raws.language.word_table[1][0].parts","world::anon108",""
"world","7","0xb51104","0x10","stl-vector","world.raws.language.word_table[1][0].parts[0]","part_of_speech",""
"world","7","0xb51114","0x10","stl-vector","world.raws.language.word_table[1][0].parts[1]","part_of_speech",""
"world","7","0xb51124","0x10","stl-vector","world.raws.language.word_table[1][0].parts[2]","part_of_speech",""
"world","7","0xb51134","0x10","stl-vector","world.raws.language.word_table[1][0].parts[3]","part_of_speech",""
"world","7","0xb51144","0x10","stl-vector","world.raws.language.word_table[1][0].parts[4]","part_of_speech",""
"world","7","0xb51154","0x10","stl-vector","world.raws.language.word_table[1][0].parts[5]","part_of_speech",""
"world","6","0xb51164","0x60","static-array","world.raws.language.word_table[1][1].words","world::anon109",""
"world","7","0xb51164","0x10","stl-vector","world.raws.language.word_table[1][1].words[0]","int32_t",""
"world","7","0xb51174","0x10","stl-vector","world.raws.language.word_table[1][1].words[1]","int32_t",""
"world","7","0xb51184","0x10","stl-vector","world.raws.language.word_table[1][1].words[2]","int32_t",""
"world","7","0xb51194","0x10","stl-vector","world.raws.language.word_table[1][1].words[3]","int32_t",""
"world","7","0xb511a4","0x10","stl-vector","world.raws.language.word_table[1][1].words[4]","int32_t",""
"world","7","0xb511b4","0x10","stl-vector","world.raws.language.word_table[1][1].words[5]","int32_t",""
"world","6","0xb511c4","0x60","static-array","world.raws.language.word_table[1][1].parts","world::anon110",""
"world","7","0xb511c4","0x10","stl-vector","world.raws.language.word_table[1][1].parts[0]","part_of_speech",""
"world","7","0xb511d4","0x10","stl-vector","world.raws.language.word_table[1][1].parts[1]","part_of_speech",""
"world","7","0xb511e4","0x10","stl-vector","world.raws.language.word_table[1][1].parts[2]","part_of_speech",""
"world","7","0xb511f4","0x10","stl-vector","world.raws.language.word_table[1][1].parts[3]","part_of_speech",""
"world","7","0xb51204","0x10","stl-vector","world.raws.language.word_table[1][1].parts[4]","part_of_speech",""
"world","7","0xb51214","0x10","stl-vector","world.raws.language.word_table[1][1].parts[5]","part_of_speech",""
"world","6","0xb51224","0x60","static-array","world.raws.language.word_table[1][2].words","world::anon111",""
"world","7","0xb51224","0x10","stl-vector","world.raws.language.word_table[1][2].words[0]","int32_t",""
"world","7","0xb51234","0x10","stl-vector","world.raws.language.word_table[1][2].words[1]","int32_t",""
"world","7","0xb51244","0x10","stl-vector","world.raws.language.word_table[1][2].words[2]","int32_t",""
"world","7","0xb51254","0x10","stl-vector","world.raws.language.word_table[1][2].words[3]","int32_t",""
"world","7","0xb51264","0x10","stl-vector","world.raws.language.word_table[1][2].words[4]","int32_t",""
"world","7","0xb51274","0x10","stl-vector","world.raws.language.word_table[1][2].words[5]","int32_t",""
"world","6","0xb51284","0x60","static-array","world.raws.language.word_table[1][2].parts","world::anon112",""
"world","7","0xb51284","0x10","stl-vector","world.raws.language.word_table[1][2].parts[0]","part_of_speech",""
"world","7","0xb51294","0x10","stl-vector","world.raws.language.word_table[1][2].parts[1]","part_of_speech",""
"world","7","0xb512a4","0x10","stl-vector","world.raws.language.word_table[1][2].parts[2]","part_of_speech",""
"world","7","0xb512b4","0x10","stl-vector","world.raws.language.word_table[1][2].parts[3]","part_of_speech",""
"world","7","0xb512c4","0x10","stl-vector","world.raws.language.word_table[1][2].parts[4]","part_of_speech",""
"world","7","0xb512d4","0x10","stl-vector","world.raws.language.word_table[1][2].parts[5]","part_of_speech",""
"world","6","0xb512e4","0x60","static-array","world.raws.language.word_table[1][3].words","world::anon113",""
"world","7","0xb512e4","0x10","stl-vector","world.raws.language.word_table[1][3].words[0]","int32_t",""
"world","7","0xb512f4","0x10","stl-vector","world.raws.language.word_table[1][3].words[1]","int32_t",""
"world","7","0xb51304","0x10","stl-vector","world.raws.language.word_table[1][3].words[2]","int32_t",""
"world","7","0xb51314","0x10","stl-vector","world.raws.language.word_table[1][3].words[3]","int32_t",""
"world","7","0xb51324","0x10","stl-vector","world.raws.language.word_table[1][3].words[4]","int32_t",""
"world","7","0xb51334","0x10","stl-vector","world.raws.language.word_table[1][3].words[5]","int32_t",""
"world","6","0xb51344","0x60","static-array","world.raws.language.word_table[1][3].parts","world::anon114",""
"world","7","0xb51344","0x10","stl-vector","world.raws.language.word_table[1][3].parts[0]","part_of_speech",""
"world","7","0xb51354","0x10","stl-vector","world.raws.language.word_table[1][3].parts[1]","part_of_speech",""
"world","7","0xb51364","0x10","stl-vector","world.raws.language.word_table[1][3].parts[2]","part_of_speech",""
"world","7","0xb51374","0x10","stl-vector","world.raws.language.word_table[1][3].parts[3]","part_of_speech",""
"world","7","0xb51384","0x10","stl-vector","world.raws.language.word_table[1][3].parts[4]","part_of_speech",""
"world","7","0xb51394","0x10","stl-vector","world.raws.language.word_table[1][3].parts[5]","part_of_speech",""
"world","6","0xb513a4","0x60","static-array","world.raws.language.word_table[1][4].words","world::anon115",""
"world","7","0xb513a4","0x10","stl-vector","world.raws.language.word_table[1][4].words[0]","int32_t",""
"world","7","0xb513b4","0x10","stl-vector","world.raws.language.word_table[1][4].words[1]","int32_t",""
"world","7","0xb513c4","0x10","stl-vector","world.raws.language.word_table[1][4].words[2]","int32_t",""
"world","7","0xb513d4","0x10","stl-vector","world.raws.language.word_table[1][4].words[3]","int32_t",""
"world","7","0xb513e4","0x10","stl-vector","world.raws.language.word_table[1][4].words[4]","int32_t",""
"world","7","0xb513f4","0x10","stl-vector","world.raws.language.word_table[1][4].words[5]","int32_t",""
"world","6","0xb51404","0x60","static-array","world.raws.language.word_table[1][4].parts","world::anon116",""
"world","7","0xb51404","0x10","stl-vector","world.raws.language.word_table[1][4].parts[0]","part_of_speech",""
"world","7","0xb51414","0x10","stl-vector","world.raws.language.word_table[1][4].parts[1]","part_of_speech",""
"world","7","0xb51424","0x10","stl-vector","world.raws.language.word_table[1][4].parts[2]","part_of_speech",""
"world","7","0xb51434","0x10","stl-vector","world.raws.language.word_table[1][4].parts[3]","part_of_speech",""
"world","7","0xb51444","0x10","stl-vector","world.raws.language.word_table[1][4].parts[4]","part_of_speech",""
"world","7","0xb51454","0x10","stl-vector","world.raws.language.word_table[1][4].parts[5]","part_of_speech",""
"world","6","0xb51464","0x60","static-array","world.raws.language.word_table[1][5].words","world::anon117",""
"world","7","0xb51464","0x10","stl-vector","world.raws.language.word_table[1][5].words[0]","int32_t",""
"world","7","0xb51474","0x10","stl-vector","world.raws.language.word_table[1][5].words[1]","int32_t",""
"world","7","0xb51484","0x10","stl-vector","world.raws.language.word_table[1][5].words[2]","int32_t",""
"world","7","0xb51494","0x10","stl-vector","world.raws.language.word_table[1][5].words[3]","int32_t",""
"world","7","0xb514a4","0x10","stl-vector","world.raws.language.word_table[1][5].words[4]","int32_t",""
"world","7","0xb514b4","0x10","stl-vector","world.raws.language.word_table[1][5].words[5]","int32_t",""
"world","6","0xb514c4","0x60","static-array","world.raws.language.word_table[1][5].parts","world::anon118",""
"world","7","0xb514c4","0x10","stl-vector","world.raws.language.word_table[1][5].parts[0]","part_of_speech",""
"world","7","0xb514d4","0x10","stl-vector","world.raws.language.word_table[1][5].parts[1]","part_of_speech",""
"world","7","0xb514e4","0x10","stl-vector","world.raws.language.word_table[1][5].parts[2]","part_of_speech",""
"world","7","0xb514f4","0x10","stl-vector","world.raws.language.word_table[1][5].parts[3]","part_of_speech",""
"world","7","0xb51504","0x10","stl-vector","world.raws.language.word_table[1][5].parts[4]","part_of_speech",""
"world","7","0xb51514","0x10","stl-vector","world.raws.language.word_table[1][5].parts[5]","part_of_speech",""
"world","6","0xb51524","0x60","static-array","world.raws.language.word_table[1][6].words","world::anon119",""
"world","7","0xb51524","0x10","stl-vector","world.raws.language.word_table[1][6].words[0]","int32_t",""
"world","7","0xb51534","0x10","stl-vector","world.raws.language.word_table[1][6].words[1]","int32_t",""
"world","7","0xb51544","0x10","stl-vector","world.raws.language.word_table[1][6].words[2]","int32_t",""
"world","7","0xb51554","0x10","stl-vector","world.raws.language.word_table[1][6].words[3]","int32_t",""
"world","7","0xb51564","0x10","stl-vector","world.raws.language.word_table[1][6].words[4]","int32_t",""
"world","7","0xb51574","0x10","stl-vector","world.raws.language.word_table[1][6].words[5]","int32_t",""
"world","6","0xb51584","0x60","static-array","world.raws.language.word_table[1][6].parts","world::anon120",""
"world","7","0xb51584","0x10","stl-vector","world.raws.language.word_table[1][6].parts[0]","part_of_speech",""
"world","7","0xb51594","0x10","stl-vector","world.raws.language.word_table[1][6].parts[1]","part_of_speech",""
"world","7","0xb515a4","0x10","stl-vector","world.raws.language.word_table[1][6].parts[2]","part_of_speech",""
"world","7","0xb515b4","0x10","stl-vector","world.raws.language.word_table[1][6].parts[3]","part_of_speech",""
"world","7","0xb515c4","0x10","stl-vector","world.raws.language.word_table[1][6].parts[4]","part_of_speech",""
"world","7","0xb515d4","0x10","stl-vector","world.raws.language.word_table[1][6].parts[5]","part_of_speech",""
"world","6","0xb515e4","0x60","static-array","world.raws.language.word_table[1][7].words","world::anon121",""
"world","7","0xb515e4","0x10","stl-vector","world.raws.language.word_table[1][7].words[0]","int32_t",""
"world","7","0xb515f4","0x10","stl-vector","world.raws.language.word_table[1][7].words[1]","int32_t",""
"world","7","0xb51604","0x10","stl-vector","world.raws.language.word_table[1][7].words[2]","int32_t",""
"world","7","0xb51614","0x10","stl-vector","world.raws.language.word_table[1][7].words[3]","int32_t",""
"world","7","0xb51624","0x10","stl-vector","world.raws.language.word_table[1][7].words[4]","int32_t",""
"world","7","0xb51634","0x10","stl-vector","world.raws.language.word_table[1][7].words[5]","int32_t",""
"world","6","0xb51644","0x60","static-array","world.raws.language.word_table[1][7].parts","world::anon122",""
"world","7","0xb51644","0x10","stl-vector","world.raws.language.word_table[1][7].parts[0]","part_of_speech",""
"world","7","0xb51654","0x10","stl-vector","world.raws.language.word_table[1][7].parts[1]","part_of_speech",""
"world","7","0xb51664","0x10","stl-vector","world.raws.language.word_table[1][7].parts[2]","part_of_speech",""
"world","7","0xb51674","0x10","stl-vector","world.raws.language.word_table[1][7].parts[3]","part_of_speech",""
"world","7","0xb51684","0x10","stl-vector","world.raws.language.word_table[1][7].parts[4]","part_of_speech",""
"world","7","0xb51694","0x10","stl-vector","world.raws.language.word_table[1][7].parts[5]","part_of_speech",""
"world","6","0xb516a4","0x60","static-array","world.raws.language.word_table[1][8].words","world::anon123",""
"world","7","0xb516a4","0x10","stl-vector","world.raws.language.word_table[1][8].words[0]","int32_t",""
"world","7","0xb516b4","0x10","stl-vector","world.raws.language.word_table[1][8].words[1]","int32_t",""
"world","7","0xb516c4","0x10","stl-vector","world.raws.language.word_table[1][8].words[2]","int32_t",""
"world","7","0xb516d4","0x10","stl-vector","world.raws.language.word_table[1][8].words[3]","int32_t",""
"world","7","0xb516e4","0x10","stl-vector","world.raws.language.word_table[1][8].words[4]","int32_t",""
"world","7","0xb516f4","0x10","stl-vector","world.raws.language.word_table[1][8].words[5]","int32_t",""
"world","6","0xb51704","0x60","static-array","world.raws.language.word_table[1][8].parts","world::anon124",""
"world","7","0xb51704","0x10","stl-vector","world.raws.language.word_table[1][8].parts[0]","part_of_speech",""
"world","7","0xb51714","0x10","stl-vector","world.raws.language.word_table[1][8].parts[1]","part_of_speech",""
"world","7","0xb51724","0x10","stl-vector","world.raws.language.word_table[1][8].parts[2]","part_of_speech",""
"world","7","0xb51734","0x10","stl-vector","world.raws.language.word_table[1][8].parts[3]","part_of_speech",""
"world","7","0xb51744","0x10","stl-vector","world.raws.language.word_table[1][8].parts[4]","part_of_speech",""
"world","7","0xb51754","0x10","stl-vector","world.raws.language.word_table[1][8].parts[5]","part_of_speech",""
"world","6","0xb51764","0x60","static-array","world.raws.language.word_table[1][9].words","world::anon125",""
"world","7","0xb51764","0x10","stl-vector","world.raws.language.word_table[1][9].words[0]","int32_t",""
"world","7","0xb51774","0x10","stl-vector","world.raws.language.word_table[1][9].words[1]","int32_t",""
"world","7","0xb51784","0x10","stl-vector","world.raws.language.word_table[1][9].words[2]","int32_t",""
"world","7","0xb51794","0x10","stl-vector","world.raws.language.word_table[1][9].words[3]","int32_t",""
"world","7","0xb517a4","0x10","stl-vector","world.raws.language.word_table[1][9].words[4]","int32_t",""
"world","7","0xb517b4","0x10","stl-vector","world.raws.language.word_table[1][9].words[5]","int32_t",""
"world","6","0xb517c4","0x60","static-array","world.raws.language.word_table[1][9].parts","world::anon126",""
"world","7","0xb517c4","0x10","stl-vector","world.raws.language.word_table[1][9].parts[0]","part_of_speech",""
"world","7","0xb517d4","0x10","stl-vector","world.raws.language.word_table[1][9].parts[1]","part_of_speech",""
"world","7","0xb517e4","0x10","stl-vector","world.raws.language.word_table[1][9].parts[2]","part_of_speech",""
"world","7","0xb517f4","0x10","stl-vector","world.raws.language.word_table[1][9].parts[3]","part_of_speech",""
"world","7","0xb51804","0x10","stl-vector","world.raws.language.word_table[1][9].parts[4]","part_of_speech",""
"world","7","0xb51814","0x10","stl-vector","world.raws.language.word_table[1][9].parts[5]","part_of_speech",""
"world","6","0xb51824","0x60","static-array","world.raws.language.word_table[1][10].words","world::anon127",""
"world","7","0xb51824","0x10","stl-vector","world.raws.language.word_table[1][10].words[0]","int32_t",""
"world","7","0xb51834","0x10","stl-vector","world.raws.language.word_table[1][10].words[1]","int32_t",""
"world","7","0xb51844","0x10","stl-vector","world.raws.language.word_table[1][10].words[2]","int32_t",""
"world","7","0xb51854","0x10","stl-vector","world.raws.language.word_table[1][10].words[3]","int32_t",""
"world","7","0xb51864","0x10","stl-vector","world.raws.language.word_table[1][10].words[4]","int32_t",""
"world","7","0xb51874","0x10","stl-vector","world.raws.language.word_table[1][10].words[5]","int32_t",""
"world","6","0xb51884","0x60","static-array","world.raws.language.word_table[1][10].parts","world::anon128",""
"world","7","0xb51884","0x10","stl-vector","world.raws.language.word_table[1][10].parts[0]","part_of_speech",""
"world","7","0xb51894","0x10","stl-vector","world.raws.language.word_table[1][10].parts[1]","part_of_speech",""
"world","7","0xb518a4","0x10","stl-vector","world.raws.language.word_table[1][10].parts[2]","part_of_speech",""
"world","7","0xb518b4","0x10","stl-vector","world.raws.language.word_table[1][10].parts[3]","part_of_speech",""
"world","7","0xb518c4","0x10","stl-vector","world.raws.language.word_table[1][10].parts[4]","part_of_speech",""
"world","7","0xb518d4","0x10","stl-vector","world.raws.language.word_table[1][10].parts[5]","part_of_speech",""
"world","6","0xb518e4","0x60","static-array","world.raws.language.word_table[1][11].words","world::anon129",""
"world","7","0xb518e4","0x10","stl-vector","world.raws.language.word_table[1][11].words[0]","int32_t",""
"world","7","0xb518f4","0x10","stl-vector","world.raws.language.word_table[1][11].words[1]","int32_t",""
"world","7","0xb51904","0x10","stl-vector","world.raws.language.word_table[1][11].words[2]","int32_t",""
"world","7","0xb51914","0x10","stl-vector","world.raws.language.word_table[1][11].words[3]","int32_t",""
"world","7","0xb51924","0x10","stl-vector","world.raws.language.word_table[1][11].words[4]","int32_t",""
"world","7","0xb51934","0x10","stl-vector","world.raws.language.word_table[1][11].words[5]","int32_t",""
"world","6","0xb51944","0x60","static-array","world.raws.language.word_table[1][11].parts","world::anon130",""
"world","7","0xb51944","0x10","stl-vector","world.raws.language.word_table[1][11].parts[0]","part_of_speech",""
"world","7","0xb51954","0x10","stl-vector","world.raws.language.word_table[1][11].parts[1]","part_of_speech",""
"world","7","0xb51964","0x10","stl-vector","world.raws.language.word_table[1][11].parts[2]","part_of_speech",""
"world","7","0xb51974","0x10","stl-vector","world.raws.language.word_table[1][11].parts[3]","part_of_speech",""
"world","7","0xb51984","0x10","stl-vector","world.raws.language.word_table[1][11].parts[4]","part_of_speech",""
"world","7","0xb51994","0x10","stl-vector","world.raws.language.word_table[1][11].parts[5]","part_of_speech",""
"world","6","0xb519a4","0x60","static-array","world.raws.language.word_table[1][12].words","world::anon131",""
"world","7","0xb519a4","0x10","stl-vector","world.raws.language.word_table[1][12].words[0]","int32_t",""
"world","7","0xb519b4","0x10","stl-vector","world.raws.language.word_table[1][12].words[1]","int32_t",""
"world","7","0xb519c4","0x10","stl-vector","world.raws.language.word_table[1][12].words[2]","int32_t",""
"world","7","0xb519d4","0x10","stl-vector","world.raws.language.word_table[1][12].words[3]","int32_t",""
"world","7","0xb519e4","0x10","stl-vector","world.raws.language.word_table[1][12].words[4]","int32_t",""
"world","7","0xb519f4","0x10","stl-vector","world.raws.language.word_table[1][12].words[5]","int32_t",""
"world","6","0xb51a04","0x60","static-array","world.raws.language.word_table[1][12].parts","world::anon132",""
"world","7","0xb51a04","0x10","stl-vector","world.raws.language.word_table[1][12].parts[0]","part_of_speech",""
"world","7","0xb51a14","0x10","stl-vector","world.raws.language.word_table[1][12].parts[1]","part_of_speech",""
"world","7","0xb51a24","0x10","stl-vector","world.raws.language.word_table[1][12].parts[2]","part_of_speech",""
